Date,Confirmed cases,Deaths,Recovered,Daily New Cases,Daily Deaths,Active Cases,Open,High,Low,Close,Adj Close,Volume
2022-05-25,83833099,1005711,0,210740,1078,82827388,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,3978.72998046875,4802560000
2022-05-26,83968629,1006078,0,135530,367,82962551,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4057.840087890625,4709970000
2022-05-27,84076461,1006602,0,107832,524,83069859,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4158.240234375,4375620000
2022-05-31,84327544,1007077,0,167171,367,83320467,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,4132.14990234375,6822640000
2022-06-01,84556267,1007741,0,228723,664,83548526,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4101.22998046875,4531800000
2022-06-02,84678587,1008082,0,122320,341,83670505,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4176.81982421875,4405790000
2022-06-03,84835573,1008454,0,156986,372,83827119,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,4108.5400390625,3711110000
2022-06-06,85039922,1008951,0,159822,279,84030971,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4121.43017578125,4332700000
2022-06-07,85126555,1009432,0,86633,481,84117123,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4160.68017578125,4248210000
2022-06-08,85325154,1010606,0,198599,1174,84314548,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4115.77001953125,4159470000
2022-06-09,85457093,1010927,0,131939,321,84446166,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4017.820068359375,4134170000
2022-06-10,85563254,1011287,0,106161,360,84551967,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,3900.860107421875,4889640000
2022-06-13,85768092,1011705,0,151569,271,84756387,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,3749.6298828125,5636890000
2022-06-14,85858269,1012089,0,90177,384,84846180,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,3735.47998046875,5153890000
2022-06-15,86043157,1012785,0,184888,696,85030372,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,3789.989990234375,5530480000
2022-06-16,86173188,1013234,0,130031,449,85159954,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,3666.77001953125,5644930000
2022-06-17,86312000,1013551,0,138812,317,85298449,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,3674.840087890625,8520740000
2022-06-21,86555173,1014196,0,111186,476,85540977,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,3764.7900390625,5292260000
2022-06-22,86740533,1015038,0,185360,842,85725495,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,3759.889892578125,5058990000
2022-06-23,86879240,1015431,0,138707,393,85863809,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,3795.72998046875,5098640000
2022-06-24,86996447,1015863,0,117207,432,85980584,3821.75,3913.64990234375,3821.75,3911.739990234375,3911.739990234375,8120260000
2022-06-27,87219959,1016347,0,159935,297,86203612,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,3900.110107421875,4325310000
2022-06-28,87317769,1016924,0,97810,577,86300845,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,3821.550048828125,4270120000
2022-06-29,87507662,1017630,0,189893,706,86490032,3825.090087890625,3836.5,3799.02001953125,3818.830078125,3818.830078125,4211240000
2022-06-30,87675415,1017377,0,167753,-253,86658038,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,3785.3798828125,4840070000
2022-07-01,87832253,1017872,0,156838,495,86814381,3781.0,3829.820068359375,3752.10009765625,3825.330078125,3825.330078125,4046950000
2022-07-05,88079364,1018479,0,141416,462,87060885,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,3831.389892578125,5076590000
2022-07-06,88279768,1019225,0,200404,746,87260543,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,3845.080078125,4417720000
2022-07-07,88418829,1020315,0,139061,1090,87398514,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,3902.6201171875,4057770000
2022-07-08,88556536,1020798,0,137707,483,87535738,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3899.3798828125,3521620000
2022-07-11,88811480,1021386,0,200875,457,87790094,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3854.429931640625,3423480000
2022-07-12,88959681,1021965,0,148201,579,87937716,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3818.800048828125,3817210000
2022-07-13,89163998,1022921,0,204317,956,88141077,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,3801.780029296875,4109390000
2022-07-14,89339450,1023316,0,175452,395,88316134,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,3790.3798828125,4199690000
2022-07-15,89492643,1023808,0,153193,492,88468835,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,3863.159912109375,4143800000
2022-07-18,89726778,1024368,0,164847,434,88702410,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,3830.85009765625,4046870000
2022-07-19,89843975,1025002,0,117197,634,88818973,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,3936.68994140625,4041070000
2022-07-20,90060378,1025888,0,216403,886,89034490,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,3959.89990234375,4185300000
2022-07-21,90236138,1026400,0,175760,512,89209738,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,3998.949951171875,4132790000
2022-07-22,90367542,1026948,0,131404,548,89340594,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3961.6298828125,3979240000
2022-07-25,90607493,1027505,0,189859,423,89579988,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3966.840087890625,3568340000
2022-07-26,90739588,1028057,0,132095,552,89711531,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3921.050048828125,3778950000
2022-07-27,90979365,1028991,0,239777,934,89950374,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4023.610107421875,4112180000
2022-07-28,91156742,1029420,0,177377,429,90127322,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4072.429931640625,4413000000
2022-07-29,91315977,1030024,0,159235,604,90285953,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4130.2900390625,4616360000
2022-08-01,91515236,1030654,0,169811,566,90484582,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4118.6298828125,4202810000
2022-08-02,91606171,1031173,0,90935,519,90574998,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4091.18994140625,4727710000
2022-08-03,91806570,1032217,0,200399,1044,90774353,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4155.169921875,4351760000
2022-08-04,91993893,1032881,0,187323,664,90961012,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4151.93994140625,4283320000
2022-08-05,92100011,1033568,0,106118,687,91066443,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4145.18994140625,4085940000
2022-08-08,92283082,1034167,0,155193,494,91248915,4155.93017578125,4186.6201171875,4128.97021484375,4140.06005859375,4140.06005859375,4221090000
2022-08-09,92382841,1034816,0,99759,649,91348025,4133.10986328125,4137.2998046875,4112.08984375,4122.47021484375,4122.47021484375,3913090000
2022-08-10,92579320,1035729,0,196479,913,91543591,4181.02001953125,4211.02978515625,4177.259765625,4210.240234375,4210.240234375,4546010000
2022-08-11,92742297,1036318,0,162977,589,91705979,4227.39990234375,4257.91015625,4201.41015625,4207.27001953125,4207.27001953125,4630200000
2022-08-12,92838951,1036933,0,96654,615,91802018,4225.02001953125,4280.47021484375,4219.77978515625,4280.14990234375,4280.14990234375,3788010000
2022-08-15,93055285,1037498,0,122697,462,92017787,4269.3701171875,4301.7900390625,4256.89990234375,4297.14013671875,4297.14013671875,3696830000
2022-08-16,93147062,1038018,0,91777,520,92109044,4290.4599609375,4325.27978515625,4277.77001953125,4305.2001953125,4305.2001953125,4329820000
2022-08-17,93283935,1039085,0,136873,1067,92244850,4280.39990234375,4302.18017578125,4253.080078125,4274.0400390625,4274.0400390625,3885030000
2022-08-18,93433063,1039734,0,149128,649,92393329,4273.1298828125,4292.52978515625,4261.97998046875,4283.740234375,4283.740234375,3340330000
2022-08-19,93510612,1040298,0,77549,564,92470314,4266.31005859375,4266.31005859375,4218.7001953125,4228.47998046875,4228.47998046875,3761340000
2022-08-22,93660652,1040905,0,128949,-256,92619747,4195.080078125,4195.080078125,4129.85986328125,4137.990234375,4137.990234375,3907430000
2022-08-23,93759938,1041521,0,99286,616,92718417,4133.08984375,4159.77001953125,4124.02978515625,4128.72998046875,4128.72998046875,3823520000
2022-08-24,93911627,1042451,0,151689,930,92869176,4126.5498046875,4156.56005859375,4119.97021484375,4140.77001953125,4140.77001953125,3583630000
2022-08-25,94051288,1043101,0,139661,650,93008187,4153.259765625,4200.5400390625,4147.58984375,4199.1201171875,4199.1201171875,3566870000
2022-08-26,94172008,1043771,0,120720,670,93128237,4198.740234375,4203.0400390625,4057.659912109375,4057.659912109375,4057.659912109375,3832750000
2022-08-29,94298521,1044338,0,106117,475,93254183,4034.580078125,4062.989990234375,4017.419921875,4030.610107421875,4030.610107421875,3396510000
2022-08-30,94374035,1044749,0,75514,411,93329286,4041.25,4044.97998046875,3965.2099609375,3986.159912109375,3986.159912109375,3835860000
2022-08-31,94528255,1046240,0,154220,1491,93482015,4000.669921875,4015.3701171875,3954.530029296875,3955.0,3955.0,4542490000
2022-09-01,94659072,1046956,0,130817,716,93612116,3936.72998046875,3970.22998046875,3903.64990234375,3966.85009765625,3966.85009765625,4152250000
2022-09-02,94723711,1047407,0,64639,451,93676304,3994.659912109375,4018.429931640625,3906.2099609375,3924.260009765625,3924.260009765625,3665850000
2022-09-06,94888803,1048183,0,112447,605,93840620,3930.889892578125,3942.550048828125,3886.75,3908.18994140625,3908.18994140625,4127340000
2022-09-07,95012774,1048962,0,123971,779,93963812,3909.429931640625,3987.889892578125,3906.030029296875,3979.8701171875,3979.8701171875,3890320000
2022-09-08,95119998,1049673,0,107224,711,94070325,3959.93994140625,4010.5,3944.81005859375,4006.179931640625,4006.179931640625,3966850000
2022-09-09,95220758,1050179,0,100760,506,94170579,4022.93994140625,4076.81005859375,4022.93994140625,4067.360107421875,4067.360107421875,3901940000
2022-09-12,95309350,1050733,0,69388,451,94258617,4083.669921875,4119.27978515625,4083.669921875,4110.41015625,4110.41015625,3814200000
2022-09-13,95389023,1051261,0,79673,528,94337762,4037.1201171875,4037.1201171875,3921.280029296875,3932.68994140625,3932.68994140625,4224550000
2022-09-14,95492224,1052202,0,103201,941,94440022,3940.72998046875,3961.93994140625,3912.179931640625,3946.010009765625,3946.010009765625,4293240000
2022-09-15,95575861,1052896,0,83637,694,94522965,3932.409912109375,3959.139892578125,3888.280029296875,3901.35009765625,3901.35009765625,4441830000
2022-09-16,95632097,1053302,0,56236,406,94578795,3880.949951171875,3880.949951171875,3837.080078125,3873.330078125,3873.330078125,7954650000
2022-09-19,95701850,1053774,0,55691,389,94648076,3849.909912109375,3900.449951171875,3838.5,3899.889892578125,3899.889892578125,3766850000
2022-09-20,95771112,1054223,0,69262,449,94716889,3875.22998046875,3876.010009765625,3827.5400390625,3855.929931640625,3855.929931640625,4058050000
2022-09-21,95869476,1055189,0,98364,966,94814287,3871.39990234375,3907.070068359375,3789.489990234375,3789.929931640625,3789.929931640625,4078330000
2022-09-22,95950546,1055879,0,81070,690,94894667,3782.360107421875,3790.89990234375,3749.449951171875,3757.989990234375,3757.989990234375,4284600000
2022-09-23,96033830,1056276,0,83284,397,94977554,3727.139892578125,3727.139892578125,3647.469970703125,3693.22998046875,3693.22998046875,5144270000
2022-09-26,96095885,1056741,0,45552,365,95039144,3682.719970703125,3715.669921875,3644.760009765625,3655.0400390625,3655.0400390625,4886140000
2022-09-27,96156934,1057193,0,61049,452,95099741,3686.43994140625,3717.530029296875,3623.2900390625,3647.2900390625,3647.2900390625,4577740000
2022-09-28,96243479,1058461,0,86545,1268,95185018,3651.93994140625,3736.739990234375,3640.610107421875,3719.0400390625,3719.0400390625,4684850000
2022-09-29,96328015,1059187,0,84536,726,95268828,3687.010009765625,3687.010009765625,3610.39990234375,3640.469970703125,3640.469970703125,4681810000
2022-09-30,96361580,1059507,0,33565,320,95302073,3633.47998046875,3671.43994140625,3584.1298828125,3585.6201171875,3585.6201171875,5645360000
2022-10-03,96416999,1059851,0,41490,291,95357148,3609.780029296875,3698.35009765625,3604.929931640625,3678.429931640625,3678.429931640625,4806680000
2022-10-04,96472358,1060356,0,55359,505,95412002,3726.4599609375,3791.919921875,3726.4599609375,3790.929931640625,3790.929931640625,5146580000
2022-10-05,96543735,1061382,0,71377,1026,95482353,3753.25,3806.909912109375,3722.659912109375,3783.280029296875,3783.280029296875,4293180000
2022-10-06,96604699,1062009,0,60964,627,95542690,3771.969970703125,3797.929931640625,3739.219970703125,3744.52001953125,3744.52001953125,4252100000
2022-10-07,96663035,1062409,0,58336,400,95600626,3706.739990234375,3706.739990234375,3620.72998046875,3639.659912109375,3639.659912109375,4449660000
2022-10-10,96699589,1062608,0,23073,135,95636981,3647.510009765625,3652.169921875,3588.10009765625,3612.389892578125,3612.389892578125,3834320000
2022-10-11,96760434,1063218,0,60845,610,95697216,3595.860107421875,3640.659912109375,3568.449951171875,3588.840087890625,3588.840087890625,4759030000
2022-10-12,96825135,1063988,0,64701,770,95761147,3590.830078125,3608.340087890625,3573.860107421875,3577.030029296875,3577.030029296875,4006830000
2022-10-13,96888756,1064579,0,63621,591,95824177,3520.3701171875,3685.409912109375,3491.580078125,3669.909912109375,3669.909912109375,5021680000
2022-10-14,96915830,1064910,0,27074,331,95850920,3690.409912109375,3712.0,3579.679931640625,3583.070068359375,3583.070068359375,4243030000
2022-10-17,96967685,1065300,0,38952,337,95902385,3638.64990234375,3689.72998046875,3638.64990234375,3677.949951171875,3677.949951171875,4352780000
2022-10-18,97011349,1065737,0,43664,437,95945612,3746.260009765625,3762.7900390625,3686.530029296875,3719.97998046875,3719.97998046875,4483740000
2022-10-19,97072048,1066447,0,60699,710,96005601,3703.110107421875,3728.580078125,3666.510009765625,3695.159912109375,3695.159912109375,4223800000
2022-10-20,97129478,1067052,0,57430,605,96062426,3689.050048828125,3736.0,3656.43994140625,3665.780029296875,3665.780029296875,4496620000
2022-10-21,97175604,1067633,0,46126,581,96107971,3657.10009765625,3757.889892578125,3647.419921875,3752.75,3752.75,5078020000
2022-10-24,97229112,1067877,0,39385,209,96161235,3762.010009765625,3810.739990234375,3741.64990234375,3797.340087890625,3797.340087890625,4747930000
2022-10-25,97272915,1068312,0,43803,435,96204603,3799.43994140625,3862.85009765625,3799.43994140625,3859.110107421875,3859.110107421875,4843120000
2022-10-26,97344455,1069412,0,71540,1100,96275043,3825.969970703125,3886.14990234375,3824.070068359375,3830.60009765625,3830.60009765625,4817310000
2022-10-27,97403798,1070006,0,59343,594,96333792,3834.68994140625,3859.949951171875,3803.7900390625,3807.300048828125,3807.300048828125,4687320000
2022-10-28,97434240,1070198,0,30442,192,96364042,3808.260009765625,3905.419921875,3808.260009765625,3901.06005859375,3901.06005859375,4459410000
2022-10-31,97491766,1070376,0,44969,132,96421390,3881.85009765625,3893.72998046875,3863.179931640625,3871.97998046875,3871.97998046875,4820620000
2022-11-01,97540736,1070821,0,48970,445,96469915,3901.7900390625,3911.7900390625,3843.800048828125,3856.10009765625,3856.10009765625,4481210000
2022-11-02,97614775,1071544,0,74039,723,96543231,3852.89990234375,3894.43994140625,3758.679931640625,3759.68994140625,3759.68994140625,4899000000
2022-11-03,97685617,1072189,0,70842,645,96613428,3733.25,3750.590087890625,3698.14990234375,3719.889892578125,3719.889892578125,4625290000
2022-11-04,97724326,1072544,0,38709,355,96651782,3766.97998046875,3796.340087890625,3708.840087890625,3770.550048828125,3770.550048828125,5400180000
2022-11-07,97778436,1072731,0,40678,134,96705705,3780.7099609375,3813.949951171875,3764.699951171875,3806.800048828125,3806.800048828125,4341620000
2022-11-08,97809892,1072952,0,31456,221,96736940,3817.02001953125,3859.39990234375,3786.280029296875,3828.110107421875,3828.110107421875,4607640000
2022-11-09,97907217,1073860,0,97325,908,96833357,3810.93994140625,3818.199951171875,3744.219970703125,3748.570068359375,3748.570068359375,4645010000
2022-11-10,97973552,1074452,0,66335,592,96899100,3859.889892578125,3958.330078125,3859.889892578125,3956.3701171875,3956.3701171875,5781260000
2022-11-11,97986735,1074508,0,13183,56,96912227,3963.719970703125,4001.47998046875,3944.820068359375,3992.929931640625,3992.929931640625,5593310000
2022-11-14,98045066,1074780,0,50413,254,96970286,3977.969970703125,4008.969970703125,3956.39990234375,3957.25,3957.25,4561930000
2022-11-15,98104944,1075182,0,59878,402,97029762,4006.409912109375,4028.840087890625,3953.169921875,3991.72998046875,3991.72998046875,5015310000
2022-11-16,98189692,1075982,0,84748,800,97113710,3976.820068359375,3983.090087890625,3954.340087890625,3958.7900390625,3958.7900390625,4165320000
2022-11-17,98243790,1076510,0,54098,528,97167280,3919.260009765625,3954.330078125,3906.5400390625,3946.56005859375,3946.56005859375,4051780000
2022-11-18,98299385,1077020,0,55595,510,97222365,3966.389892578125,3979.889892578125,3935.97998046875,3965.340087890625,3965.340087890625,4037360000
2022-11-21,98352864,1077274,0,44518,211,97275590,3956.22998046875,3962.0,3933.340087890625,3949.93994140625,3949.93994140625,3850690000
2022-11-22,98409179,1077840,0,56315,566,97331339,3965.510009765625,4005.8798828125,3956.8798828125,4003.580078125,4003.580078125,3887990000
2022-11-23,98522619,1078826,0,113440,986,97443793,4000.300048828125,4033.780029296875,3998.659912109375,4027.260009765625,4027.260009765625,3279720000
2022-11-25,98561273,1079169,0,22333,154,97482104,4023.340087890625,4034.02001953125,4020.760009765625,4026.1201171875,4026.1201171875,1706460000
2022-11-28,98632854,1079494,0,62330,298,97553360,4005.360107421875,4012.27001953125,3955.77001953125,3963.93994140625,3963.93994140625,3615430000
2022-11-29,98700309,1079906,0,67455,412,97620403,3964.18994140625,3976.77001953125,3937.64990234375,3957.6298828125,3957.6298828125,3546040000
2022-11-30,98813321,1080466,0,113012,560,97732855,3957.179931640625,4080.110107421875,3938.580078125,4080.110107421875,4080.110107421875,6579360000
2022-12-01,98903928,1081153,0,90607,687,97822775,4087.139892578125,4100.509765625,4050.8701171875,4076.570068359375,4076.570068359375,4527130000
2022-12-02,98968313,1081465,0,64385,312,97886848,4040.169921875,4080.47998046875,4026.6298828125,4071.699951171875,4071.699951171875,4012620000
2022-12-05,99038798,1081728,0,57808,223,97957070,4052.02001953125,4052.449951171875,3984.489990234375,3998.840087890625,3998.840087890625,4280820000
2022-12-06,99133789,1082333,0,94991,605,98051456,3996.6298828125,4001.510009765625,3918.389892578125,3941.260009765625,3941.260009765625,4368380000
2022-12-07,99279229,1083338,0,145440,1005,98195891,3933.280029296875,3957.570068359375,3922.679931640625,3933.919921875,3933.919921875,4118050000
2022-12-08,99378455,1084230,0,99226,892,98294225,3947.7900390625,3974.18994140625,3935.830078125,3963.510009765625,3963.510009765625,4006900000
2022-12-09,99414998,1084429,0,36543,199,98330569,3954.169921875,3977.02001953125,3933.0400390625,3934.3798828125,3934.3798828125,3888260000
2022-12-12,99487847,1084701,0,59347,228,98403146,3939.2900390625,3990.7099609375,3935.300048828125,3990.56005859375,3990.56005859375,3904130000
2022-12-13,99581078,1085296,0,93231,595,98495782,4069.3798828125,4100.9599609375,3993.030029296875,4019.64990234375,4019.64990234375,5079360000
2022-12-14,99729246,1086179,0,148168,883,98643067,4015.5400390625,4053.760009765625,3965.64990234375,3995.320068359375,3995.320068359375,4472340000
2022-12-15,99841367,1087000,0,112121,821,98754367,3958.3701171875,3958.3701171875,3879.449951171875,3895.75,3895.75,4493900000
2022-12-16,99895955,1087425,0,54588,425,98808530,3890.909912109375,3890.909912109375,3827.909912109375,3852.360107421875,3852.360107421875,7493660000
2022-12-19,99969013,1087755,0,60388,282,98881258,3853.7900390625,3854.860107421875,3800.0400390625,3817.659912109375,3817.659912109375,3969610000
2022-12-20,100050937,1088341,0,81924,586,98962596,3810.469970703125,3838.239990234375,3795.6201171875,3821.6201171875,3821.6201171875,3985370000
2022-12-21,100233060,1089383,0,182123,1042,99143677,3839.489990234375,3889.820068359375,3839.489990234375,3878.43994140625,3878.43994140625,3775200000
2022-12-22,100329204,1089979,0,96144,596,99239225,3853.260009765625,3853.260009765625,3764.489990234375,3822.389892578125,3822.389892578125,3956950000
2022-12-23,100368433,1090186,0,39229,207,99278247,3815.110107421875,3845.800048828125,3797.010009765625,3844.820068359375,3844.820068359375,2819280000
2022-12-27,100501536,1090608,0,110935,356,99410928,3843.340087890625,3846.64990234375,3813.219970703125,3829.25,3829.25,3030300000
2022-12-28,100614880,1091598,0,113344,990,99523282,3829.56005859375,3848.320068359375,3780.780029296875,3783.219970703125,3783.219970703125,3083520000
2022-12-29,100718983,1092522,0,104103,924,99626461,3805.449951171875,3858.18994140625,3805.449951171875,3849.280029296875,3849.280029296875,3003680000
2022-12-30,100757380,1092738,0,38397,216,99664642,3829.06005859375,3839.85009765625,3800.340087890625,3839.5,3839.5,2979870000
2023-01-03,100866744,1093208,0,88806,407,99773536,3853.2900390625,3878.4599609375,3794.330078125,3824.139892578125,3824.139892578125,3959140000
2023-01-04,101064860,1094493,0,198116,1285,99970367,3840.360107421875,3873.159912109375,3815.77001953125,3852.969970703125,3852.969970703125,4414080000
2023-01-05,101196089,1095335,0,131229,842,100100754,3839.739990234375,3839.739990234375,3802.419921875,3808.10009765625,3808.10009765625,3893450000
2023-01-06,101261277,1095789,0,65188,454,100165488,3823.3701171875,3906.18994140625,3809.56005859375,3895.080078125,3895.080078125,3923560000
2023-01-09,101315853,1096132,0,43011,300,100219721,3910.820068359375,3950.570068359375,3890.419921875,3892.090087890625,3892.090087890625,4311770000
2023-01-10,101399138,1097024,0,83285,892,100302114,3888.570068359375,3919.830078125,3877.2900390625,3919.25,3919.25,3851030000
2023-01-11,101538756,1098854,0,139618,1830,100439902,3932.35009765625,3970.070068359375,3928.5400390625,3969.610107421875,3969.610107421875,4303360000
2023-01-12,101603736,1099574,0,64980,720,100504162,3977.570068359375,3997.760009765625,3937.56005859375,3983.169921875,3983.169921875,4440260000
2023-01-13,101637051,1099954,0,33315,380,100537097,3960.60009765625,4003.949951171875,3947.669921875,3999.090087890625,3999.090087890625,3939700000
2023-01-17,101734426,1100812,0,81255,744,100633614,3999.280029296875,4015.389892578125,3984.570068359375,3990.969970703125,3990.969970703125,4235560000
2023-01-18,101863056,1102393,0,128630,1581,100760663,4002.25,4014.159912109375,3926.590087890625,3928.860107421875,3928.860107421875,4298710000
2023-01-19,101954244,1103712,0,91188,1319,100850532,3911.840087890625,3922.93994140625,3885.5400390625,3898.85009765625,3898.85009765625,3991500000
2023-01-20,101991763,1104154,0,37519,442,100887609,3909.0400390625,3972.9599609375,3897.860107421875,3972.610107421875,3972.610107421875,4013360000
2023-01-23,102031232,1104505,0,31053,314,100926727,3978.139892578125,4039.31005859375,3971.639892578125,4019.81005859375,4019.81005859375,3945210000
2023-01-24,102086966,1105308,0,55734,803,100981658,4001.739990234375,4023.919921875,3989.7900390625,4016.949951171875,4016.949951171875,3320430000
2023-01-25,102189274,1106676,0,102308,1368,101082598,3982.7099609375,4019.550048828125,3949.06005859375,4016.219970703125,4016.219970703125,3724020000
2023-01-26,102253390,1107559,0,64116,883,101145831,4036.080078125,4061.570068359375,4013.2900390625,4060.429931640625,4060.429931640625,3809590000
2023-01-27,102270311,1107661,0,16921,102,101162650,4053.719970703125,4094.2099609375,4048.699951171875,4070.56005859375,4070.56005859375,3907760000
2023-01-30,102307529,1107918,0,29131,228,101199611,4049.27001953125,4063.85009765625,4015.550048828125,4017.77001953125,4017.77001953125,3802000000
2023-01-31,102362870,1108688,0,55341,770,101254182,4020.85009765625,4077.159912109375,4020.43994140625,4076.60009765625,4076.60009765625,4679320000
2023-02-01,102479379,1109996,0,116509,1308,101369383,4070.070068359375,4148.9501953125,4037.199951171875,4119.2099609375,4119.2099609375,4856930000
2023-02-02,102561054,1111159,0,81675,1163,101449895,4158.68017578125,4195.43994140625,4141.8798828125,4179.759765625,4179.759765625,5624360000
2023-02-03,102599784,1111679,0,38730,520,101488105,4136.68994140625,4182.35986328125,4123.35986328125,4136.47998046875,4136.47998046875,4694510000
2023-02-06,102631179,1111890,0,24311,192,101519289,4119.56982421875,4124.6298828125,4093.3798828125,4111.080078125,4111.080078125,4114240000
2023-02-07,102676694,1112362,0,45515,472,101564332,4105.35009765625,4176.5400390625,4088.389892578125,4164.0,4164.0,4355860000
2023-02-08,102760211,1113429,0,83517,1067,101646782,4153.47021484375,4156.85009765625,4111.669921875,4117.85986328125,4117.85986328125,4029820000
2023-02-09,102842061,1114385,0,81850,956,101727676,4144.25,4156.22998046875,4069.669921875,4081.5,4081.5,4270200000
2023-02-10,102855101,1114492,0,13040,107,101740609,4068.919921875,4094.360107421875,4060.7900390625,4090.4599609375,4090.4599609375,3891520000
2023-02-13,102886005,1114709,0,23126,172,101771296,4096.6201171875,4138.89990234375,4092.669921875,4137.2900390625,4137.2900390625,3448620000
2023-02-14,102934224,1115160,0,48219,451,101819064,4126.7001953125,4159.77001953125,4095.010009765625,4136.1298828125,4136.1298828125,3929200000
2023-02-15,103023231,1115741,0,89007,581,101907490,4119.5,4148.10986328125,4103.97998046875,4147.60009765625,4147.60009765625,4075980000
2023-02-16,103083910,1116851,0,60679,1110,101967059,4114.75,4136.5400390625,4089.489990234375,4090.409912109375,4090.409912109375,4143660000
2023-02-17,103131898,1117572,0,47988,721,102014326,4077.389892578125,4081.510009765625,4047.949951171875,4079.090087890625,4079.090087890625,4045480000
2023-02-21,103198669,1118025,0,60550,362,102080644,4052.35009765625,4052.35009765625,3995.18994140625,3997.340087890625,3997.340087890625,4121590000
2023-02-22,103308832,1118886,0,110163,861,102189946,4001.830078125,4017.3701171875,3976.89990234375,3991.050048828125,3991.050048828125,4079320000
2023-02-23,103365511,1119521,0,56679,635,102245990,4018.60009765625,4028.300048828125,3969.18994140625,4012.320068359375,4012.320068359375,3952940000
2023-02-24,103378408,1119573,0,12897,52,102258835,3973.239990234375,3978.25,3943.080078125,3970.0400390625,3970.0400390625,3877700000
2023-02-27,103399827,1119582,0,17064,-6,102280245,3992.360107421875,4018.050048828125,3973.550048828125,3982.239990234375,3982.239990234375,3836950000
2023-02-28,103443455,1119917,0,43628,335,102323538,3977.18994140625,3997.5,3968.97998046875,3970.14990234375,3970.14990234375,5043400000
2023-03-01,103533872,1120897,0,90417,980,102412975,3963.340087890625,3971.72998046875,3939.050048828125,3951.389892578125,3951.389892578125,4249480000
2023-03-02,103589757,1121658,0,55885,761,102468099,3938.679931640625,3990.840087890625,3928.159912109375,3981.35009765625,3981.35009765625,4244900000
2023-03-03,103648690,1122165,0,58933,507,102526525,3998.02001953125,4048.2900390625,3995.169921875,4045.639892578125,4045.639892578125,4084730000
2023-03-06,103655539,1122181,0,8564,47,102533358,4055.14990234375,4078.489990234375,4044.610107421875,4048.419921875,4048.419921875,4000870000
2023-03-07,103690910,1122516,0,35371,335,102568394,4048.260009765625,4050.0,3980.31005859375,3986.3701171875,3986.3701171875,3922500000
2023-03-08,103755771,1123246,0,64861,730,102632525,3987.550048828125,4000.409912109375,3969.760009765625,3992.010009765625,3992.010009765625,3535570000
2023-03-09,103802702,1123836,0,46931,590,102678866,3998.659912109375,4017.81005859375,3908.699951171875,3918.320068359375,3918.320068359375,4445260000
